Date,Open,High,Low,Close,Adj Close,Volume
1992-10-20,1.750000,1.785714,1.732143,1.754464,0.365365,71811600
1992-10-21,1.758929,1.767857,1.714286,1.732143,0.360717,28562800
1992-10-22,1.732143,1.758929,1.723214,1.741071,0.362576,21117600
1992-10-23,1.758929,1.767857,1.723214,1.741071,0.362576,22856400
1992-10-26,1.741071,1.839286,1.732143,1.839286,0.383029,62672400
1992-10-27,1.839286,1.875000,1.821429,1.839286,0.383029,52990000
1992-10-28,1.830357,1.883929,1.812500,1.866071,0.388607,49148400
1992-10-29,1.866071,1.928571,1.839286,1.901786,0.396045,53474400
1992-10-30,1.910714,1.910714,1.857143,1.875000,0.390466,32457600
1992-11-02,1.875000,1.883929,1.848214,1.866071,0.388607,42523600
1992-11-03,1.875000,1.875000,1.839286,1.857143,0.386748,28187600
1992-11-04,1.857143,1.883929,1.857143,1.875000,0.390466,35490000
1992-11-05,1.875000,1.964286,1.875000,1.964286,0.409060,74513600
1992-11-06,1.955357,2.017857,1.955357,1.991071,0.414638,65993200
1992-11-09,2.000000,2.000000,1.955357,1.973214,0.410919,28232400
1992-11-10,1.964286,2.017857,1.955357,2.008929,0.418357,30556400
1992-11-11,2.017857,2.080357,2.008929,2.026786,0.422076,35106400
1992-11-12,2.035714,2.053571,2.013393,2.031250,0.423005,26899600
1992-11-13,2.035714,2.044643,2.000000,2.008929,0.418357,21187600
1992-11-16,2.008929,2.062500,2.000000,2.049107,0.426724,16886800
1992-11-17,2.044643,2.053571,1.959821,1.973214,0.410919,42201600
1992-11-18,2.000000,2.080357,1.982143,2.062500,0.429513,76202000
1992-11-19,2.062500,2.125000,2.062500,2.080357,0.433232,60135600
1992-11-20,2.089286,2.098214,2.035714,2.053571,0.427654,38872400
1992-11-23,2.017857,2.035714,2.008929,2.026786,0.422076,38180800
1992-11-24,2.035714,2.053571,2.017857,2.053571,0.427654,39205600
1992-11-25,2.035714,2.044643,2.000000,2.017857,0.420216,29335600
1992-11-27,2.017857,2.044643,2.008929,2.017857,0.420216,11799200
1992-11-30,2.008929,2.053571,1.986607,2.053571,0.454694,40126800
1992-12-01,2.044643,2.107143,2.026786,2.080357,0.460625,32536000
1992-12-02,2.080357,2.089286,2.035714,2.044643,0.452717,24444000
1992-12-03,2.017857,2.058036,2.004464,2.053571,0.454694,46897200
1992-12-04,2.044643,2.053571,2.017857,2.031250,0.449752,23945600
1992-12-07,2.026786,2.062500,2.026786,2.062500,0.456671,36055600
1992-12-08,2.062500,2.098214,2.062500,2.075893,0.459636,49159600
1992-12-09,2.062500,2.071429,2.044643,2.058036,0.455682,39852400
1992-12-10,2.044643,2.058036,2.017857,2.044643,0.452717,35047600
1992-12-11,2.044643,2.080357,2.044643,2.053571,0.454694,30046800
1992-12-14,2.053571,2.062500,2.026786,2.044643,0.452717,27627600
1992-12-15,2.026786,2.035714,1.982143,2.013393,0.445798,45634400
1992-12-16,2.008929,2.035714,1.946429,1.964286,0.434925,56481600
1992-12-17,1.973214,2.053571,1.973214,2.031250,0.449752,58466800
1992-12-18,2.053571,2.116071,2.044643,2.080357,0.460625,58864400
1992-12-21,2.080357,2.142857,2.071429,2.129464,0.471498,64016400
1992-12-22,2.133929,2.187500,2.133929,2.165179,0.479406,70042000
1992-12-23,2.151786,2.160714,2.116071,2.133929,0.472486,28084000
1992-12-24,2.142857,2.142857,2.107143,2.107143,0.466556,11491200
1992-12-28,2.116071,2.133929,2.116071,2.125000,0.470509,17612000
1992-12-29,2.125000,2.169643,2.125000,2.129464,0.471498,29069600
1992-12-30,2.133929,2.133929,2.098214,2.098214,0.464579,25146800
1992-12-31,2.098214,2.142857,2.098214,2.133929,0.472486,23058000
1993-01-04,2.125000,2.142857,2.062500,2.080357,0.460625,32284000
1993-01-05,2.071429,2.116071,2.044643,2.116071,0.468532,46564000
1993-01-06,2.169643,2.214286,2.160714,2.205357,0.488302,70350000
1993-01-07,2.205357,2.232143,2.165179,2.178571,0.482371,68034400
1993-01-08,2.169643,2.250000,2.133929,2.223214,0.492256,80234000
1993-01-11,2.214286,2.299107,2.205357,2.290179,0.507083,68432000
1993-01-12,2.241071,2.276786,2.196429,2.196429,0.486325,86539600
1993-01-13,2.196429,2.285714,2.187500,2.267857,0.502140,49910000
1993-01-14,2.285714,2.330357,2.276786,2.321429,0.514002,91952000
1993-01-15,2.178571,2.223214,2.142857,2.151786,0.476440,225657600
1993-01-18,2.125000,2.142857,2.071429,2.125000,0.470509,83409200
1993-01-19,2.133929,2.160714,2.116071,2.133929,0.472486,68510400
1993-01-20,2.133929,2.151786,2.125000,2.142857,0.474463,39684400
1993-01-21,2.133929,2.151786,2.098214,2.142857,0.474463,46104800
1993-01-22,2.151786,2.151786,2.107143,2.125000,0.470509,36736000
1993-01-25,2.116071,2.160714,2.116071,2.142857,0.474463,50568000
1993-01-26,2.160714,2.214286,2.160714,2.169643,0.480394,71405600
1993-01-27,2.178571,2.205357,2.098214,2.151786,0.476440,56655200
1993-01-28,2.142857,2.151786,2.116071,2.138393,0.473475,46009600
1993-01-29,2.151786,2.187500,2.107143,2.125000,0.470509,66525200
1993-02-01,2.116071,2.187500,2.116071,2.187500,0.484348,60138400
1993-02-02,2.169643,2.196429,2.151786,2.151786,0.476440,45584000
1993-02-03,2.178571,2.178571,2.089286,2.142857,0.474463,66046400
1993-02-04,2.142857,2.151786,2.107143,2.125000,0.470509,52038000
1993-02-05,2.116071,2.125000,2.008929,2.044643,0.452717,91904400
1993-02-08,2.035714,2.053571,1.982143,2.017857,0.446786,70268800
1993-02-09,2.035714,2.049107,2.017857,2.031250,0.449752,59665200
1993-02-10,2.035714,2.044643,1.964286,1.991071,0.440855,67071200
1993-02-11,1.991071,2.008929,1.964286,1.968750,0.435913,42067200
1993-02-12,1.964286,1.982143,1.919643,1.924107,0.453682,68849200
1993-02-16,1.910714,1.910714,1.839286,1.892857,0.446313,101934000
1993-02-17,1.901786,1.928571,1.857143,1.924107,0.453682,62395200
1993-02-18,1.964286,1.973214,1.910714,1.964286,0.463155,70030800
1993-02-19,1.973214,1.982143,1.955357,1.964286,0.463155,44450000
1993-02-22,1.964286,2.000000,1.955357,1.968750,0.464208,24690400
1993-02-23,1.964286,1.973214,1.928571,1.937500,0.456839,48518400
1993-02-24,1.861607,1.924107,1.861607,1.915179,0.451576,71640800
1993-02-25,1.901786,1.955357,1.901786,1.955357,0.461050,41806800
1993-02-26,1.937500,1.937500,1.866071,1.892857,0.446313,73721200
1993-03-01,1.892857,1.910714,1.883929,1.901786,0.448418,29825600
1993-03-02,1.892857,1.946429,1.892857,1.937500,0.456839,36923600
1993-03-03,1.928571,1.964286,1.901786,1.950893,0.459997,50674400
1993-03-04,1.946429,1.973214,1.910714,1.964286,0.463155,47084800
1993-03-05,1.955357,1.991071,1.955357,1.964286,0.463155,27904800
1993-03-08,1.964286,2.026786,1.964286,2.017857,0.475787,44251200
1993-03-09,2.017857,2.053571,2.017857,2.026786,0.477892,38707200
1993-03-10,2.026786,2.044643,2.000000,2.026786,0.477892,33124000
1993-03-11,2.035714,2.044643,2.008929,2.031250,0.478944,36153600
1993-03-12,2.026786,2.026786,1.982143,2.008929,0.473681,31673600
1993-03-15,2.000000,2.044643,1.977679,2.035714,0.479997,34008800
1993-03-16,2.044643,2.062500,2.017857,2.017857,0.475787,25320400
1993-03-17,2.017857,2.035714,1.964286,1.968750,0.464208,44055200
1993-03-18,1.964286,1.986607,1.946429,1.946429,0.458945,26546800
1993-03-19,1.964286,1.973214,1.910714,1.919643,0.452629,38525200
1993-03-22,1.910714,1.924107,1.883929,1.901786,0.448418,41300000
1993-03-23,1.901786,1.928571,1.879464,1.883929,0.444208,25634000
1993-03-24,1.883929,1.937500,1.875000,1.919643,0.452629,35767200
1993-03-25,1.919643,1.955357,1.910714,1.955357,0.461050,42761600
1993-03-26,1.955357,1.955357,1.875000,1.901786,0.448418,37940000
1993-03-29,1.866071,1.875000,1.812500,1.821429,0.429471,65427600
1993-03-30,1.825893,1.866071,1.794643,1.866071,0.439997,66012800
1993-03-31,1.875000,1.883929,1.830357,1.839286,0.433682,55759200
1993-04-01,1.830357,1.857143,1.821429,1.848214,0.435787,27050800
1993-04-02,1.803571,1.830357,1.767857,1.790179,0.422103,63448000
1993-04-05,1.785714,1.803571,1.767857,1.785714,0.421050,37293200
1993-04-06,1.785714,1.794643,1.741071,1.741071,0.410524,42092400
1993-04-07,1.750000,1.812500,1.732143,1.803571,0.425261,40712000
1993-04-08,1.785714,1.803571,1.750000,1.776786,0.418945,40857600
1993-04-12,1.767857,1.821429,1.767857,1.785714,0.421050,23262400
1993-04-13,1.803571,1.830357,1.723214,1.732143,0.408419,41120800
1993-04-14,1.723214,1.741071,1.700893,1.741071,0.410524,42515200
1993-04-15,1.723214,1.723214,1.669643,1.687500,0.397892,54675600
1993-04-16,1.723214,1.741071,1.691964,1.718750,0.405261,171698800
1993-04-19,1.732143,1.767857,1.723214,1.732143,0.408419,56966000
1993-04-20,1.741071,1.794643,1.723214,1.785714,0.421050,60012400
1993-04-21,1.794643,1.812500,1.758929,1.772321,0.417892,51318400
1993-04-22,1.758929,1.803571,1.750000,1.785714,0.421050,39418400
1993-04-23,1.776786,1.794643,1.741071,1.758929,0.414734,33535600
1993-04-26,1.758929,1.776786,1.732143,1.750000,0.412629,25701200
1993-04-27,1.741071,1.794643,1.741071,1.794643,0.423155,32418400
1993-04-28,1.776786,1.857143,1.776786,1.834821,0.432629,40810000
1993-04-29,1.839286,1.848214,1.790179,1.812500,0.427366,20610800
1993-04-30,1.812500,1.875000,1.812500,1.830357,0.431576,33084800
1993-05-03,1.830357,1.857143,1.821429,1.852679,0.436839,16296000
1993-05-04,1.866071,1.937500,1.857143,1.906250,0.449471,42705600
1993-05-05,1.892857,1.982143,1.892857,1.946429,0.458945,63266000
1993-05-06,1.946429,1.955357,1.910714,1.919643,0.452629,17614800
1993-05-07,1.910714,1.955357,1.910714,1.955357,0.461050,20473600
1993-05-10,1.964286,1.995536,1.964286,1.964286,0.463155,34482000
1993-05-11,1.964286,1.973214,1.928571,1.946429,0.458945,39594800
1993-05-12,1.937500,1.955357,1.892857,1.901786,0.448418,26306000
1993-05-13,1.910714,1.991071,1.910714,1.982143,0.467366,90431600
1993-05-14,1.973214,2.000000,1.964286,1.982143,0.467366,29352400
1993-05-17,1.982143,2.000000,1.964286,1.991071,0.469471,17410400
1993-05-18,1.982143,2.008929,1.964286,1.982143,0.467366,40868800
1993-05-19,1.955357,2.053571,1.946429,2.044643,0.482102,43192800
1993-05-20,2.044643,2.107143,2.044643,2.098214,0.494734,72632000
1993-05-21,2.098214,2.111607,2.026786,2.053571,0.484208,37049600
1993-05-24,2.026786,2.098214,2.026786,2.058036,0.485260,37578800
1993-05-25,2.026786,2.053571,1.991071,2.013393,0.474734,45180800
1993-05-26,2.000000,2.062500,1.977679,2.062500,0.486313,30391200
1993-05-27,2.062500,2.089286,2.044643,2.053571,0.484208,49322000
1993-05-28,2.035714,2.053571,2.008929,2.022321,0.506432,45987200
1993-06-01,2.017857,2.062500,2.017857,2.035714,0.509786,33768000
1993-06-02,2.026786,2.080357,2.000000,2.035714,0.509786,50120000
1993-06-03,2.035714,2.044643,2.000000,2.013393,0.504197,39214000
1993-06-04,1.991071,2.008929,1.946429,1.959821,0.490781,53421200
1993-06-07,1.946429,1.955357,1.799107,1.812500,0.453889,120576400
1993-06-08,1.741071,1.785714,1.714286,1.767857,0.442709,155274000
1993-06-09,1.607143,1.629464,1.571429,1.580357,0.395755,294604800
1993-06-10,1.553571,1.598214,1.526786,1.589286,0.397991,138426400
1993-06-11,1.607143,1.616071,1.549107,1.562500,0.391283,60580800
1993-06-14,1.571429,1.598214,1.553571,1.593750,0.399109,62372800
1993-06-15,1.616071,1.616071,1.495536,1.500000,0.375632,112081200
1993-06-16,1.508929,1.544643,1.482143,1.508929,0.377868,88270000
1993-06-17,1.517857,1.517857,1.446429,1.473214,0.368924,102359600
1993-06-18,1.486607,1.504464,1.419643,1.464286,0.366688,77823200
1993-06-21,1.446429,1.446429,1.410714,1.415179,0.354391,68395600
1993-06-22,1.459821,1.500000,1.419643,1.477679,0.370042,84095200
1993-06-23,1.491071,1.491071,1.428571,1.446429,0.362217,45180800
1993-06-24,1.446429,1.491071,1.428571,1.491071,0.373396,55708800
1993-06-25,1.441964,1.455357,1.410714,1.428571,0.357745,64290800
1993-06-28,1.446429,1.446429,1.383929,1.433036,0.358863,88404400
1993-06-29,1.437500,1.437500,1.375000,1.392857,0.348801,73567200
1993-06-30,1.383929,1.419643,1.375000,1.410714,0.353273,50064000
1993-07-01,1.392857,1.419643,1.357143,1.357143,0.339857,54541200
1993-07-02,1.366071,1.383929,1.348214,1.375000,0.344329,47908000
1993-07-06,1.366071,1.392857,1.339286,1.348214,0.337622,38813600
1993-07-07,1.339286,1.352679,1.294643,1.303571,0.326442,56758800
1993-07-08,1.303571,1.339286,1.294643,1.303571,0.326442,34742400
1993-07-09,1.321429,1.330357,1.303571,1.312500,0.328678,39219600
1993-07-12,1.312500,1.361607,1.294643,1.357143,0.339857,43470000
1993-07-13,1.383929,1.383929,1.321429,1.330357,0.333150,39527600
1993-07-14,1.312500,1.339286,1.276786,1.330357,0.333150,61574800
1993-07-15,1.330357,1.348214,1.258929,1.276786,0.319734,84509600
1993-07-16,1.017857,1.058036,0.946429,0.982143,0.245950,530149200
1993-07-19,1.000000,1.026786,0.910714,0.915179,0.229180,201558000
1993-07-20,0.937500,0.991071,0.919643,0.959821,0.240360,132977600
1993-07-21,0.928571,0.955357,0.910714,0.937500,0.234770,113976800
1993-07-22,0.928571,0.964286,0.919643,0.946429,0.237006,52794000
1993-07-23,0.964286,0.982143,0.928571,0.937500,0.234770,58444400
1993-07-26,0.955357,0.982143,0.928571,0.959821,0.240360,38206000
1993-07-27,0.955357,0.982143,0.937500,0.946429,0.237006,49652400
1993-07-28,0.937500,0.964286,0.937500,0.959821,0.240360,22948800
1993-07-29,0.964286,0.982143,0.955357,0.973214,0.243714,30343600
1993-07-30,0.982143,1.008929,0.964286,0.991071,0.248185,53611600
1993-08-02,1.008929,1.044643,1.000000,1.017857,0.254893,54076400
1993-08-03,1.035714,1.044643,1.026786,1.035714,0.259365,44119600
1993-08-04,1.044643,1.089286,1.035714,1.080357,0.270545,60748800
1993-08-05,1.098214,1.098214,1.035714,1.053571,0.263837,52343200
1993-08-06,1.044643,1.080357,1.044643,1.044643,0.261601,31480400
1993-08-09,1.044643,1.080357,1.035714,1.062500,0.266073,40353600
1993-08-10,1.053571,1.062500,1.008929,1.017857,0.254893,38194800
1993-08-11,1.017857,1.017857,0.964286,0.982143,0.245950,41742400
1993-08-12,0.982143,0.991071,0.928571,0.946429,0.237006,84543200
1993-08-13,0.946429,0.991071,0.937500,0.977679,0.244832,34703200
1993-08-16,0.982143,1.000000,0.973214,0.982143,0.280361,25611600
1993-08-17,0.991071,1.017857,0.973214,1.013393,0.289282,27045200
1993-08-18,1.035714,1.062500,1.008929,1.017857,0.290556,47180000
1993-08-19,1.026786,1.026786,0.982143,0.982143,0.280361,38032400
1993-08-20,0.991071,1.000000,0.964286,1.000000,0.285458,24984400
1993-08-23,1.000000,1.026786,0.982143,1.013393,0.289282,22794800
1993-08-24,1.008929,1.026786,0.991071,1.000000,0.285458,25314800
1993-08-25,1.000000,1.008929,0.955357,0.973214,0.277812,36442000
1993-08-26,0.973214,0.973214,0.946429,0.959821,0.273989,44035600
1993-08-27,0.964286,0.964286,0.937500,0.946429,0.270166,46642400
1993-08-30,0.946429,0.946429,0.924107,0.928571,0.265069,68434800
1993-08-31,0.946429,0.955357,0.928571,0.946429,0.270166,31967600
1993-09-01,0.946429,0.955357,0.919643,0.933036,0.266343,56392000
1993-09-02,0.928571,0.937500,0.901786,0.919643,0.262520,70565600
1993-09-03,0.928571,0.928571,0.901786,0.919643,0.262520,40734400
1993-09-07,0.928571,0.964286,0.919643,0.937500,0.267617,35884800
1993-09-08,0.937500,0.964286,0.928571,0.955357,0.272715,56658000
1993-09-09,0.955357,0.964286,0.928571,0.928571,0.265069,37382800
1993-09-10,0.937500,0.937500,0.906250,0.937500,0.267617,33622400
1993-09-13,0.937500,0.946429,0.883929,0.901786,0.257422,63946400
1993-09-14,0.866071,0.892857,0.857143,0.866071,0.247227,69160000
1993-09-15,0.875000,0.892857,0.839286,0.875000,0.249776,64430800
1993-09-16,0.866071,0.892857,0.866071,0.883929,0.252325,21490000
1993-09-17,0.870536,0.910714,0.866071,0.901786,0.257422,43008000
1993-09-20,0.901786,0.910714,0.883929,0.888393,0.253599,27759200
1993-09-21,0.883929,0.901786,0.852679,0.875000,0.249776,36624000
1993-09-22,0.866071,0.910714,0.866071,0.910714,0.259971,27622000
1993-09-23,0.910714,0.910714,0.875000,0.883929,0.252325,32737600
1993-09-24,0.892857,0.901786,0.875000,0.892857,0.254874,19143600
1993-09-27,0.892857,0.901786,0.866071,0.883929,0.252325,28294000
1993-09-28,0.883929,0.892857,0.866071,0.883929,0.252325,23637600
1993-09-29,0.866071,0.888393,0.848214,0.852679,0.243404,59186400
1993-09-30,0.857143,0.857143,0.821429,0.834821,0.238307,68726000
1993-10-01,0.812500,0.821429,0.803571,0.812500,0.231935,83997200
1993-10-04,0.808036,0.821429,0.785714,0.812500,0.231935,48210400
1993-10-05,0.821429,0.857143,0.821429,0.839286,0.239581,44077600
1993-10-06,0.848214,0.857143,0.834821,0.843750,0.240856,43820000
1993-10-07,0.839286,0.848214,0.812500,0.821429,0.234484,33726000
1993-10-08,0.830357,0.830357,0.794643,0.808036,0.230661,34851600
1993-10-11,0.812500,0.857143,0.812500,0.848214,0.242130,40286400
1993-10-12,0.857143,0.892857,0.848214,0.857143,0.244679,76585600
1993-10-13,0.866071,0.866071,0.839286,0.857143,0.244679,44251200
1993-10-14,0.857143,0.875000,0.839286,0.848214,0.242130,40171600
1993-10-15,0.991071,1.017857,0.955357,1.008929,0.288007,238812000
1993-10-18,1.000000,1.026786,0.991071,1.013393,0.289282,83249600
1993-10-19,1.008929,1.017857,0.973214,0.991071,0.282910,53393200
1993-10-20,1.000000,1.008929,0.973214,0.991071,0.282910,34602400
1993-10-21,0.982143,1.116071,0.973214,1.080357,0.308397,156777600
1993-10-22,1.089286,1.125000,1.062500,1.080357,0.308397,99019200
1993-10-25,1.080357,1.089286,1.058036,1.071429,0.305848,54782000
1993-10-26,1.062500,1.071429,1.035714,1.062500,0.303300,55619200
1993-10-27,1.071429,1.151786,1.062500,1.133929,0.323689,114766400
1993-10-28,1.133929,1.151786,1.107143,1.107143,0.316043,61115600
1993-10-29,1.107143,1.133929,1.089286,1.098214,0.313495,34216000
1993-11-01,1.098214,1.125000,1.080357,1.125000,0.321141,26493600
1993-11-02,1.116071,1.178571,1.107143,1.169643,0.333884,56061600
1993-11-03,1.178571,1.178571,1.107143,1.129464,0.322415,44240000
1993-11-04,1.125000,1.151786,1.098214,1.151786,0.328787,46342800
1993-11-05,1.138393,1.151786,1.098214,1.138393,0.324964,94508400
1993-11-08,1.142857,1.147321,1.089286,1.098214,0.313495,41748000
1993-11-09,1.107143,1.116071,1.062500,1.075893,0.307123,42812000
1993-11-10,1.080357,1.098214,1.071429,1.098214,0.313495,19244400
1993-11-11,1.098214,1.142857,1.089286,1.120536,0.319866,35607600
1993-11-12,1.125000,1.142857,1.089286,1.133929,0.323689,35915600
1993-11-15,1.125000,1.169643,1.125000,1.142857,0.326238,39275600
1993-11-16,1.142857,1.223214,1.133929,1.214286,0.346628,75770800
1993-11-17,1.214286,1.250000,1.169643,1.196429,0.341531,75656000
1993-11-18,1.196429,1.205357,1.178571,1.196429,0.341531,28602000
1993-11-19,1.178571,1.196429,1.160714,1.178571,0.373939,30741200
1993-11-22,1.169643,1.178571,1.151786,1.160714,0.368273,37651600
1993-11-23,1.160714,1.178571,1.116071,1.178571,0.373939,46541600
1993-11-24,1.169643,1.196429,1.165179,1.178571,0.373939,22610000
1993-11-26,1.169643,1.178571,1.151786,1.165179,0.369689,10861200
1993-11-29,1.151786,1.160714,1.125000,1.133929,0.359774,24178000
1993-11-30,1.133929,1.165179,1.125000,1.125000,0.356941,28165200
1993-12-01,1.142857,1.151786,1.116071,1.125000,0.356941,27804000
1993-12-02,1.133929,1.142857,1.107143,1.133929,0.359774,25163600
1993-12-03,1.133929,1.142857,1.107143,1.125000,0.356941,30116800
1993-12-06,1.125000,1.160714,1.116071,1.151786,0.365440,39244800
1993-12-07,1.142857,1.151786,1.125000,1.151786,0.365440,15962800
1993-12-08,1.142857,1.151786,1.125000,1.138393,0.361191,9898000
1993-12-09,1.133929,1.142857,1.062500,1.071429,0.339944,45690400
1993-12-10,1.080357,1.089286,0.991071,1.008929,0.320114,124314400
1993-12-13,1.008929,1.053571,0.991071,1.053571,0.334279,61082000
1993-12-14,1.044643,1.062500,1.035714,1.040179,0.330029,73416000
1993-12-15,1.035714,1.062500,1.035714,1.062500,0.337111,30970800
1993-12-16,1.053571,1.062500,1.035714,1.049107,0.332862,31592400
1993-12-17,1.053571,1.062500,1.040179,1.053571,0.334279,36288000
1993-12-20,1.044643,1.062500,1.008929,1.017857,0.322947,47258400
1993-12-21,1.017857,1.026786,0.973214,0.982143,0.311616,62781600
1993-12-22,0.973214,1.017857,0.964286,1.000000,0.317281,45343200
1993-12-23,0.973214,0.973214,0.946429,0.973214,0.308783,56739200
1993-12-27,0.991071,1.026786,0.973214,1.017857,0.322947,39984000
1993-12-28,1.026786,1.053571,1.017857,1.040179,0.330029,39874800
1993-12-29,1.044643,1.044643,1.017857,1.017857,0.322947,26838000
1993-12-30,1.017857,1.080357,1.017857,1.062500,0.337111,78638000
1993-12-31,1.062500,1.080357,1.044643,1.044643,0.331446,40241600
1994-01-03,1.053571,1.071429,1.035714,1.066964,0.338528,45382400
1994-01-04,1.080357,1.125000,1.071429,1.125000,0.356941,71293600
1994-01-05,1.133929,1.209821,1.133929,1.205357,0.382437,153034000
1994-01-06,1.205357,1.214286,1.160714,1.169643,0.371106,91627200
1994-01-07,1.142857,1.187500,1.116071,1.183036,0.375355,74698400
1994-01-10,1.178571,1.209821,1.169643,1.200893,0.381021,50397200
1994-01-11,1.196429,1.205357,1.133929,1.138393,0.361191,88849600
1994-01-12,1.151786,1.151786,1.089286,1.089286,0.345610,109779600
1994-01-13,1.071429,1.098214,1.062500,1.093750,0.347026,132899200
1994-01-14,1.098214,1.133929,1.089286,1.107143,0.351276,53628400
1994-01-17,1.107143,1.125000,1.071429,1.084821,0.344194,36428000
1994-01-18,1.080357,1.080357,1.035714,1.049107,0.332862,90700400
1994-01-19,1.044643,1.062500,1.026786,1.044643,0.331446,70397600
1994-01-20,1.053571,1.098214,1.053571,1.066964,0.338528,67020800
1994-01-21,1.187500,1.196429,1.151786,1.191964,0.378188,245033600
1994-01-24,1.187500,1.258929,1.187500,1.250000,0.396601,173037200
1994-01-25,1.241071,1.250000,1.187500,1.209821,0.383854,110583200
1994-01-26,1.205357,1.214286,1.187500,1.196429,0.379604,41451200
1994-01-27,1.196429,1.223214,1.178571,1.218750,0.386687,33062400
1994-01-28,1.223214,1.241071,1.205357,1.214286,0.385270,34109600
1994-01-31,1.196429,1.205357,1.169643,1.169643,0.371106,59595200
1994-02-01,1.178571,1.196429,1.151786,1.187500,0.376772,39180400
1994-02-02,1.187500,1.187500,1.160714,1.178571,0.373939,36612800
1994-02-03,1.178571,1.200893,1.160714,1.196429,0.379604,34498800
1994-02-04,1.196429,1.250000,1.187500,1.196429,0.379604,88502400
1994-02-07,1.196429,1.325893,1.196429,1.303571,0.459707,181361600
1994-02-08,1.285714,1.303571,1.258929,1.276786,0.450261,71346800
1994-02-09,1.276786,1.303571,1.258929,1.294643,0.456558,46746000
1994-02-10,1.294643,1.339286,1.285714,1.303571,0.459707,75507600
1994-02-11,1.294643,1.339286,1.294643,1.321429,0.466004,41062000
1994-02-14,1.321429,1.357143,1.312500,1.321429,0.466004,61387200
1994-02-15,1.312500,1.339286,1.294643,1.325893,0.467578,32443600
1994-02-16,1.339286,1.339286,1.312500,1.312500,0.462855,30506000
1994-02-17,1.330357,1.352679,1.294643,1.321429,0.466004,36288000
1994-02-18,1.303571,1.321429,1.294643,1.294643,0.456558,37268000
1994-02-22,1.294643,1.339286,1.276786,1.330357,0.469153,53642400
1994-02-23,1.330357,1.366071,1.321429,1.330357,0.469153,65133600
1994-02-24,1.321429,1.330357,1.294643,1.308036,0.461281,49464800
1994-02-25,1.321429,1.330357,1.267857,1.285714,0.453409,59206000
1994-02-28,1.294643,1.321429,1.285714,1.303571,0.459707,30956800
1994-03-01,1.312500,1.312500,1.276786,1.294643,0.456558,52967600
1994-03-02,1.258929,1.294643,1.241071,1.272321,0.448686,73536400
1994-03-03,1.276786,1.294643,1.267857,1.276786,0.450261,47118400
1994-03-04,1.285714,1.339286,1.276786,1.312500,0.462855,56711200
1994-03-07,1.321429,1.361607,1.312500,1.352679,0.477024,77599200
1994-03-08,1.357143,1.357143,1.312500,1.321429,0.466004,46513600
1994-03-09,1.308036,1.339286,1.285714,1.339286,0.472301,62134800
1994-03-10,1.330357,1.343750,1.312500,1.330357,0.469153,35940800
1994-03-11,1.321429,1.348214,1.312500,1.330357,0.469153,40460000
1994-03-14,1.375000,1.375000,1.348214,1.361607,0.480173,110426400
1994-03-15,1.366071,1.366071,1.330357,1.343750,0.473876,51136400
1994-03-16,1.339286,1.348214,1.303571,1.312500,0.462855,36792000
1994-03-17,1.312500,1.321429,1.294643,1.303571,0.459707,39057200
1994-03-18,1.312500,1.312500,1.276786,1.299107,0.458132,55918800
1994-03-21,1.299107,1.303571,1.258929,1.267857,0.447112,61628000
1994-03-22,1.258929,1.267857,1.232143,1.250000,0.440815,60706800
1994-03-23,1.258929,1.267857,1.223214,1.254464,0.442389,54171600
1994-03-24,1.254464,1.258929,1.214286,1.236607,0.436092,47023200
1994-03-25,1.241071,1.241071,1.169643,1.169643,0.412477,85909600
1994-03-28,1.178571,1.214286,1.169643,1.187500,0.418774,70644000
1994-03-29,1.187500,1.205357,1.151786,1.169643,0.412477,53379200
1994-03-30,1.160714,1.187500,1.133929,1.160714,0.409328,42456400
1994-03-31,1.160714,1.196429,1.125000,1.187500,0.418774,52264800
1994-04-04,1.151786,1.187500,1.133929,1.187500,0.418774,42075600
1994-04-05,1.205357,1.223214,1.196429,1.196429,0.421923,24474800
1994-04-06,1.214286,1.214286,1.169643,1.196429,0.421923,32272800
1994-04-07,1.196429,1.205357,1.169643,1.191964,0.420348,19342400
1994-04-08,1.205357,1.214286,1.187500,1.196429,0.421923,44212000
1994-04-11,1.196429,1.196429,1.160714,1.196429,0.421923,26706400
1994-04-12,1.191964,1.191964,1.133929,1.142857,0.403031,34207600
1994-04-13,1.151786,1.160714,1.116071,1.133929,0.399882,58284800
1994-04-14,1.089286,1.133929,1.071429,1.125000,0.396733,55498800
1994-04-15,1.116071,1.125000,1.071429,1.080357,0.380990,47087600
1994-04-18,1.089286,1.089286,1.044643,1.058036,0.373118,57573600
1994-04-19,1.062500,1.071429,1.017857,1.035714,0.365246,41563200
1994-04-20,1.044643,1.071429,1.000000,1.008929,0.355801,70462000
1994-04-21,1.017857,1.089286,0.964286,1.058036,0.373118,102634000
1994-04-22,1.116071,1.142857,1.017857,1.062500,0.374692,174456800
1994-04-25,1.062500,1.107143,1.053571,1.107143,0.390436,89810000
1994-04-26,1.125000,1.125000,1.107143,1.116071,0.393584,41056400
1994-04-28,1.107143,1.116071,1.062500,1.080357,0.380990,25118800
1994-04-29,1.071429,1.089286,1.062500,1.071429,0.377841,23696400
1994-05-02,1.071429,1.116071,1.071429,1.107143,0.390436,30805600
1994-05-03,1.107143,1.116071,1.053571,1.080357,0.380990,33224800
